UUID,IP,NAME,TAGS(Category:Value)
5d65cb1d-aea4-4b50-9b1b-40a581f94cda,10.0.2.246;3.73.16.25,ec2-3-73-16-25.eu-central-1.compute.amazonaws.com;ip-10-0-2-246.eu-central-1.compute.internal,
6a8e1409-3a4f-44fa-b99c-972f3f7a922e,10.0.0.8;54.176.211.126,ec2-54-176-211-126.us-west-1.compute.amazonaws.com;ip-10-0-0-8.us-west-1.compute.internal,
e4a29756-130b-4f80-bb2d-d6b276d5c14f,172.31.24.11;54.183.114.70,ec2-54-183-114-70.us-west-1.compute.amazonaws.com;ip-172-31-24-11.us-west-1.compute.internal,
95917fb9-cee0-47b8-83fe-a2fd071c190e,172.31.200.15;54.193.29.215;172.31.200.80;172.31.200.215;172.31.200.159;172.31.200.85;172.31.200.230;172.31.200.241;172.31.200.119;172.31.200.180;172.31.200.83;172.31.200.146;172.31.200.60;172.31.200.183;172.31.200.92;172.31.200.81;172.31.200.40;172.31.200.32;172.31.200.16,ec2-54-193-29-215.us-west-1.compute.amazonaws.com;ip-172-31-200-159.us-west-1.compute.internal;ip-172-31-200-183.us-west-1.compute.internal;ip-172-31-200-15.us-west-1.compute.internal,
95399383-c785-4512-be0d-6368efc349e5,10.0.0.139;18.144.36.145,ip-10-0-0-139.us-west-1.compute.internal,
a42ee350-d744-4b5c-83a0-7d9edba1052b,10.0.2.246;18.134.35.223,ec2-18-134-35-223.eu-west-2.compute.amazonaws.com;ip-10-0-2-246.eu-west-2.compute.internal,
5f5be5cc-3459-48a5-852c-4ab736dbdd68,10.0.2.248;18.132.114.63,ec2-18-132-114-63.eu-west-2.compute.amazonaws.com;ip-10-0-2-248.eu-west-2.compute.internal,
97931f00-57a2-4091-99cb-c519f9edba73,54.183.171.198;172.31.18.90,ec2-54-183-171-198.us-west-1.compute.amazonaws.com;ip-172-31-18-90.us-west-1.compute.internal,
c20d58bc-21d0-4108-887d-e9a524672b7b,10.0.0.223;54.219.212.2,ip-10-0-0-223.us-west-1.compute.internal,
4db06308-4eff-448c-9140-ac2ef34f35fe,13.57.69.23;10.0.0.48,ec2-13-57-69-23.us-west-1.compute.amazonaws.com;ip-10-0-0-48.us-west-1.compute.internal,
ed061337-6900-46f1-b58d-942c8d95866d,172.31.11.162,ip-172-31-11-162.us-west-1.compute.internal,
55f51438-32d4-4938-a2a5-75d86f75cdd8,172.31.3.19,ip-172-31-3-19.us-west-1.compute.internal,
8543a503-ee66-46df-a6d1-050eb1b7ab44,13.57.193.244;10.0.2.73,ec2-13-57-193-244.us-west-1.compute.amazonaws.com;ip-10-0-2-73.us-west-1.compute.internal,
f366d29b-35fb-4127-a383-c0a00e3fd491,10.0.2.246;18.135.99.68,ec2-18-135-99-68.eu-west-2.compute.amazonaws.com;ip-10-0-2-246.eu-west-2.compute.internal,
e999c3c1-244e-41d4-aa92-cb4067655b82,10.0.2.5,ip-10-0-2-5.eu-central-1.compute.internal,
3fea5196-c269-4c5d-b3b6-5c478b3f5e25,35.179.60.96;10.0.2.87,ec2-35-179-60-96.eu-west-2.compute.amazonaws.com;ip-10-0-2-87.eu-west-2.compute.internal,
59182702-39e2-45a4-810a-aa4910dc6069,10.0.0.7;13.57.134.146,ec2-13-57-134-146.us-west-1.compute.amazonaws.com;ip-10-0-0-7.us-west-1.compute.internal,
c5bd049e-8464-45d5-8d85-9afddc080814,10.0.0.94;3.37.130.211,ec2-3-37-130-211.ap-northeast-2.compute.amazonaws.com;ip-10-0-0-94.ap-northeast-2.compute.internal,
cbad1fd5-3f33-48a3-89c1-b35af9500b8b,10.0.2.246;13.52.84.161,ec2-13-52-84-161.us-west-1.compute.amazonaws.com;ip-10-0-2-246.us-west-1.compute.internal,
